date,store_id,product_id,category,base_price,actual_price,discount_pct,promotion_flag,is_holiday,stock_level_start,lead_time_days,true_demand,sales_qty,lost_sales_qty,day_of_week,seasonality,lag_1,lag_7,lag_14,lag_28,rolling_mean_3,rolling_mean_7,rolling_mean_14,rolling_mean_28,demand_std_7,demand_std_14,demand_std_28,predicted_demand,lead_time_days_adj,demand_std,lead_time_demand,safety_stock_90,safety_stock_95,recommended_stock_90,recommended_stock_95,reorder_point_90,reorder_point_95,reorder_flag_90,reorder_flag_95,order_qty_90,order_qty_95
2023-11-01,S001,P0011,Furniture,149.25,149.25,0,0,0,242.0,4,39.0,45.0,0,0,11,,,,,,,,,,,,39.56559141804388,4,0,156.0,9.54483198180425,11.931039977255313,48.54483198180425,50.97207358089447,48.54483198180425,50.97207358089447,0,0,0.0,0
2023-11-01,S001,P0012,Groceries,90.25,90.25,15,1,0,293.0,4,164.0,172.0,0,0,11,,,,,,,,,,,,164.8373751798702,4,0,656.0,8.226556823894782,10.283196029868478,172.22655682389478,180.83788466508952,172.22655682389478,180.83788466508952,0,0,0.0,0
2023-11-01,S001,P0013,Toys,30.73,30.73,15,1,0,173.0,4,121.0,121.0,0.0,0,11,,,,,,,,,,,,127.31754061166632,4,0,484.0,17.53459347941751,21.918241849271887,138.5345934794175,145.46132315338838,138.5345934794175,145.46132315338838,0,0,0.0,0
2023-11-01,S001,P0014,Groceries,78.12,78.12,10,0,0,546.0,4,138.0,113.0,25.0,0,11,,,,,,,,,,,,133.5811778522065,4,0,552.0,0,0.0,136.80669887418313,143.6470338178923,136.80669887418313,143.6470338178923,0,0,0.0,0
2023-11-01,S001,P0015,Toys,12.01,12.01,15,1,0,99.0,4,59.0,50.0,9.0,0,11,,,,,,,,,,,,66.46129035036391,4,0,236.0,41.618845406922944,52.02355675865368,100.61884540692294,105.64978767726909,100.61884540692294,105.64978767726909,1,1,52.0,52
2023-11-01,S001,P0016,Groceries,38.03,38.03,15,1,0,570.0,4,144.0,113.0,31.0,0,11,,,,,,,,,,,,139.6986657669562,4,0,576.0,22.311581539043033,27.88947692380379,166.31158153904303,174.6271606159952,166.31158153904303,174.6271606159952,0,0,0.0,0
2023-11-01,S001,P0017,Toys,19.76,19.76,0,0,0,89.0,4,42.0,26.0,16.0,0,11,,,,,,,,,,,,48.92122473952016,4,0,168.0,29.609085910916278,37.01135738864535,71.60908591091628,75.1895402064621,71.60908591091628,75.1895402064621,1,1,25.0,25
2023-11-01,S001,P0018,Groceries,62.25,62.25,0,0,0,111.0,4,90.0,81.0,9.0,0,11,,,,,,,,,,,,89.13942618851999,4,0,360.0,10.65192835850543,13.314910448131787,100.65192835850543,105.6845247764307,100.65192835850543,105.6845247764307,1,1,13.0,13
2023-11-01,S001,P0019,Furniture,119.55,119.55,10,1,0,70.0,4,124.0,70.0,54.0,0,11,,,,,,,,,,,,117.83505356218986,4,0,496.0,0,0.0,122.14917400904436,128.25663270949659,122.14917400904436,128.25663270949659,1,1,62.0,62
2023-11-01,S001,P0020,Furniture,109.01,109.01,10,0,0,459.0,4,79.0,53.0,26.0,0,11,,,,,,,,,,,,76.62145322649366,4,0,316.0,0,0.0,75.83436450602677,79.62608273132811,75.83436450602677,79.62608273132811,0,0,0.0,0
2023-11-01,S002,P0001,Groceries,78.96,78.96,25,1,0,173.0,4,189.0,146.0,43.0,0,11,,,,,,,,,,,,183.89631197233422,4,0,756.0,6.873773757667607,8.592217197084508,195.8737737576676,205.667462445551,195.8737737576676,205.667462445551,1,1,44.0,44
2023-11-01,S002,P0002,Toys,34.21,34.21,0,0,0,173.0,4,89.0,91.0,0,0,11,,,,,,,,,,,,89.93432109573286,4,0,356.0,17.151916893044543,21.43989611630568,106.15191689304454,111.45951273769677,106.15191689304454,111.45951273769677,0,0,0.0,0
2023-11-01,S002,P0003,Groceries,81.32,81.32,5,0,0,579.0,4,99.0,111.0,0,0,11,,,,,,,,,,,,103.58034148189174,4,0,396.0,19.448760395384355,24.310950494230443,118.44876039538435,124.37119841515357,118.44876039538435,124.37119841515357,0,0,0.0,0
2023-11-01,S002,P0004,Groceries,39.41,39.41,20,1,0,571.0,4,149.0,118.0,31.0,0,11,,,,,,,,,,,,142.61676979764042,4,0,596.0,35.5593731531076,44.4492164413845,184.5593731531076,193.787341810763,184.5593731531076,193.787341810763,0,0,0.0,0
2023-11-01,S002,P0005,Electronics,85.84,85.84,20,1,0,598.0,4,143.0,171.0,0,0,11,,,,,,,,,,,,145.2874172055685,4,0,572.0,10.323385890709659,12.904232363387074,153.32338589070966,160.98955518524514,153.32338589070966,160.98955518524514,0,0,0.0,0
2023-11-01,S002,P0006,Clothing,76.43,76.43,5,0,0,116.0,4,145.0,116.0,29.0,0,11,,,,,,,,,,,,149.54757141283386,4,0,580.0,2.804267835266245,3.505334794082806,147.80426783526624,155.19448122702957,147.80426783526624,155.19448122702957,1,1,34.0,34
2023-11-01,S002,P0007,Toys,23.69,23.69,0,0,0,429.0,4,44.0,51.0,0,0,11,,,,,,,,,,,,47.327922969335155,4,0,176.0,25.365859670360166,31.707324587950207,69.36585967036017,72.83415265387818,69.36585967036017,72.83415265387818,0,0,0.0,0
2023-11-01,S002,P0008,Groceries,24.01,24.01,10,0,0,167.0,4,93.0,84.0,9.0,0,11,,,,,,,,,,,,94.00034603442704,4,0,372.0,17.358547914058377,21.69818489257297,110.35854791405838,115.8764753097613,110.35854791405838,115.8764753097613,0,0,0.0,0
2023-11-01,S002,P0009,Groceries,60.39,60.39,0,0,0,339.0,4,74.0,45.0,29.0,0,11,,,,,,,,,,,,74.841891601183,4,0,296.0,25.646012536762655,32.05751567095332,99.64601253676265,104.6283131636008,99.64601253676265,104.6283131636008,0,0,0.0,0
2023-11-01,S002,P0010,Groceries,94.96,94.96,0,0,0,197.0,4,119.0,90.0,29.0,0,11,,,,,,,,,,,,118.95683312174317,4,0,476.0,13.230902456747884,16.538628070934855,132.23090245674788,138.8424475795853,132.23090245674788,138.8424475795853,0,0,0.0,0
2023-11-01,S002,P0011,Groceries,101.44,101.44,0,0,0,475.0,4,101.0,108.0,0,0,11,,,,,,,,,,,,100.80987001793365,4,0,404.0,10.278398167014487,12.847997708768109,111.27839816701449,116.84231807536521,111.27839816701449,116.84231807536521,0,0,0.0,0
2023-11-01,S002,P0012,Electronics,69.8,69.8,10,1,0,608.0,4,133.0,101.0,32.0,0,11,,,,,,,,,,,,134.55531606264748,4,0,532.0,8.058546331752922,10.073182914691152,141.05854633175292,148.11147364834056,141.05854633175292,148.11147364834056,0,0,0.0,0
2023-11-01,S002,P0013,Groceries,22.91,22.91,20,1,0,213.0,4,186.0,124.0,62.0,0,11,,,,,,,,,,,,187.3645937394072,4,0,744.0,8.655442420925766,10.819303026157208,194.65544242092577,204.38821454197208,194.65544242092577,204.38821454197208,0,0,0.0,0
2023-11-01,S002,P0014,Electronics,126.92,126.92,0,0,0,754.0,4,100.0,68.0,32.0,0,11,,,,,,,,,,,,99.77274039498944,4,0,400.0,4.470077009027392,5.58759626128424,104.47007700902739,109.69358085947877,104.47007700902739,109.69358085947877,0,0,0.0,0
2023-11-01,S002,P0015,Clothing,71.46,71.46,15,1,0,404.0,4,163.0,120.0,43.0,0,11,,,,,,,,,,,,156.66522593808284,4,0,652.0,7.243342340286574,9.054177925358218,170.24334234028657,178.75550945730092,170.24334234028657,178.75550945730092,0,0,0.0,0
2023-11-01,S002,P0016,Clothing,94.0,94.0,10,1,0,44.0,4,149.0,44.0,105.0,0,11,,,,,,,,,,,,148.94507040495492,4,0,596.0,2.62161272012537,3.2770159001567123,151.62161272012537,159.20269335613165,151.62161272012537,159.20269335613165,1,1,131.0,131
2023-11-01,S002,P0017,Toys,20.6,20.6,0,0,0,295.0,4,90.0,64.0,26.0,0,11,,,,,,,,,,,,96.49487784205913,4,0,360.0,18.549890577088988,23.187363221361235,108.54989057708899,113.97738510594344,108.54989057708899,113.97738510594344,0,0,0.0,0
2023-11-01,S002,P0018,Clothing,27.97,27.97,5,0,0,81.0,4,97.0,72.0,25.0,0,11,,,,,,,,,,,,103.0036286739263,4,0,388.0,14.979791729026019,18.724739661282523,111.97979172902602,117.57878131547733,111.97979172902602,117.57878131547733,1,1,56.0,56
2023-11-01,S002,P0019,Clothing,91.72,91.72,10,1,0,284.0,4,127.0,112.0,15.0,0,11,,,,,,,,,,,,125.29073351431784,4,0,508.0,10.437967689374688,13.04745961171836,137.4379676893747,144.30986607384344,137.4379676893747,144.30986607384344,0,0,0.0,0
2023-11-01,S002,P0020,Furniture,124.3,124.3,10,0,0,383.0,4,78.0,66.0,12.0,0,11,,,,,,,,,,,,75.61455433358246,4,0,312.0,0.5615286270799942,0.7019107838499927,78.56152862708,82.489605058434,78.56152862708,82.489605058434,0,0,0.0,0
2023-11-01,S003,P0001,Toys,15.04,15.04,10,1,0,208.0,4,93.0,62.0,31.0,0,11,,,,,,,,,,,,92.91806621938377,4,0,372.0,19.94529207147282,24.931615089341026,112.94529207147282,118.59255667504647,112.94529207147282,118.59255667504647,0,0,0.0,0
2023-11-01,S003,P0002,Groceries,49.89,49.89,5,0,0,499.0,4,78.0,86.0,0,0,11,,,,,,,,,,,,75.79820637739431,4,0,312.0,22.897979346886203,28.622474183607753,100.8979793468862,105.94287831423051,100.8979793468862,105.94287831423051,0,0,0.0,0
2023-11-01,S003,P0003,Electronics,96.64,96.64,10,0,0,133.0,4,137.0,133.0,4.0,0,11,,,,,,,,,,,,131.45445752175115,4,0,548.0,0,0.0,135.20945963298604,141.96993261463535,135.20945963298604,141.96993261463535,1,1,3.0,3
2023-11-01,S003,P0004,Groceries,17.72,17.72,25,1,0,688.0,4,89.0,86.0,3.0,0,11,,,,,,,,,,,,92.91881087355813,4,0,356.0,39.583447693784194,49.47930961723024,128.5834476937842,135.01262007847342,128.5834476937842,135.01262007847342,0,0,0.0,0
2023-11-01,S003,P0005,Toys,22.09,22.09,25,1,0,807.0,4,165.0,184.0,0,0,11,,,,,,,,,,,,160.44651649741633,4,0,660.0,0,0.0,162.8455491211566,170.98782657721443,162.8455491211566,170.98782657721443,0,0,0.0,0
2023-11-01,S003,P0006,Toys,37.12,37.12,10,0,0,103.0,4,110.0,103.0,7.0,0,11,,,,,,,,,,,,111.87156275562978,4,0,440.0,15.046889861282224,18.80861232660278,125.04688986128222,131.29923435434634,125.04688986128222,131.29923435434634,1,1,39.0,39
2023-11-01,S003,P0007,Groceries,17.91,17.91,10,0,0,606.0,4,147.0,107.0,40.0,0,11,,,,,,,,,,,,145.53291440725428,4,0,588.0,0,0.0,140.15713000363647,147.16498650381828,140.15713000363647,147.16498650381828,0,0,0.0,0
2023-11-01,S003,P0008,Clothing,106.26,106.26,10,0,0,307.0,4,86.0,92.0,0,0,11,,,,,,,,,,,,86.0781947373036,4,0,344.0,10.337712213540314,12.922140266925393,96.33771221354031,101.15459782421733,96.33771221354031,101.15459782421733,0,0,0.0,0
2023-11-01,S003,P0009,Groceries,51.05,51.05,5,0,0,127.0,4,95.0,87.0,8.0,0,11,,,,,,,,,,,,93.69404234902655,4,0,380.0,11.720929090027582,14.651161362534477,106.72092909002758,112.05697554452897,106.72092909002758,112.05697554452897,0,0,0.0,0
2023-11-01,S003,P0010,Groceries,37.24,37.24,10,0,0,185.0,4,99.0,92.0,7.0,0,11,,,,,,,,,,,,94.43148328365163,4,0,396.0,28.81078195356322,36.013477441954024,127.81078195356322,134.2013210512414,127.81078195356322,134.2013210512414,0,0,0.0,0
2023-11-01,S003,P0011,Electronics,116.36,116.36,10,0,0,156.0,4,93.0,75.0,18.0,0,11,,,,,,,,,,,,93.3395566205886,4,0,372.0,8.651356954541171,10.814196193176464,101.65135695454117,106.73392480226823,101.65135695454117,106.73392480226823,0,0,0.0,0
2023-11-01,S003,P0012,Furniture,88.06,88.06,10,1,0,184.0,4,72.0,53.0,19.0,0,11,,,,,,,,,,,,73.82762558423306,4,0,288.0,6.959939644895911,8.699924556119889,78.95993964489591,82.90793662714071,78.95993964489591,82.90793662714071,0,0,0.0,0
2023-11-01,S003,P0013,Groceries,69.55,69.55,15,1,0,940.0,4,118.0,125.0,0,0,11,,,,,,,,,,,,119.98424271679842,4,0,472.0,19.91310998035263,24.891387475440787,137.91310998035263,144.80876547937027,137.91310998035263,144.80876547937027,0,0,0.0,0
2023-11-01,S003,P0014,Groceries,88.05,88.05,10,0,0,164.0,4,107.0,84.0,23.0,0,11,,,,,,,,,,,,103.7964076584919,4,0,428.0,8.903854395734143,11.129817994667679,115.90385439573414,121.69904711552086,115.90385439573414,121.69904711552086,0,0,0.0,0
2023-11-01,S003,P0015,Groceries,101.26,101.26,10,1,0,677.0,4,125.0,127.0,0,0,11,,,,,,,,,,,,126.22314169830948,4,0,500.0,19.06115898935755,23.82644873669694,144.06115898935755,151.26421693882543,144.06115898935755,151.26421693882543,0,0,0.0,0
2023-11-01,S003,P0016,Electronics,92.12,92.12,15,1,0,96.0,4,120.0,79.0,41.0,0,11,,,,,,,,,,,,114.96766423334128,4,0,480.0,6.6486566792424355,8.310820849053044,126.64865667924244,132.98108951320455,126.64865667924244,132.98108951320455,1,1,59.0,59
2023-11-01,S003,P0017,Furniture,128.27,128.27,10,0,0,548.0,4,106.0,111.0,0,0,11,,,,,,,,,,,,104.36374289770094,4,0,424.0,0,0.0,105.45881342897259,110.73175410042123,105.45881342897259,110.73175410042123,0,0,0.0,0
2023-11-01,S003,P0018,Furniture,137.8,137.8,5,0,0,359.0,4,96.0,75.0,21.0,0,11,,,,,,,,,,,,91.29048283613191,4,0,384.0,0,0.0,93.60871971944206,98.28915570541417,93.60871971944206,98.28915570541417,0,0,0.0,0
2023-11-01,S003,P0019,Groceries,52.63,52.63,20,1,0,103.0,4,156.0,103.0,53.0,0,11,,,,,,,,,,,,155.8722180914802,4,0,624.0,5.02542982259277,6.281787278240962,161.02542982259277,169.07670131372242,161.02542982259277,169.07670131372242,1,1,73.0,73
2023-11-01,S003,P0020,Clothing,74.21,74.21,10,0,0,653.0,4,128.0,137.0,0,0,11,,,,,,,,,,,,125.87019188304984,4,0,512.0,0,0.0,125.77071703849852,132.05925289042344,125.77071703849852,132.05925289042344,0,0,0.0,0
2023-11-01,S004,P0001,Groceries,9.31,9.31,25,1,0,568.0,4,134.0,105.0,29.0,0,11,,,,,,,,,,,,130.8247632534484,4,0,536.0,20.76966265005555,25.96207831256944,154.76966265005555,162.50814578255833,154.76966265005555,162.50814578255833,0,0,0.0,0
2023-11-01,S004,P0002,Groceries,19.86,19.86,10,0,0,284.0,4,124.0,128.0,0,0,11,,,,,,,,,,,,123.0660192748444,4,0,496.0,2.830634968660732,3.538293710825915,126.83063496866073,133.17216671709377,126.83063496866073,133.17216671709377,0,0,0.0,0
2023-11-01,S004,P0003,Furniture,144.35,144.35,0,0,0,176.0,4,69.0,60.0,9.0,0,11,,,,,,,,,,,,72.73068989872998,4,0,276.0,11.181627139222087,13.977033924027609,80.18162713922209,84.19070849618319,80.18162713922209,84.19070849618319,0,0,0.0,0
2023-11-01,S004,P0004,Groceries,37.98,37.98,20,1,0,315.0,4,49.0,53.0,0,0,11,,,,,,,,,,,,61.15744356451372,4,0,196.0,91.28105367425636,114.10131709282044,140.28105367425636,147.2951063579692,140.28105367425636,147.2951063579692,0,0,0.0,0
2023-11-01,S004,P0005,Clothing,64.94,64.94,25,1,0,130.0,4,133.0,123.0,10.0,0,11,,,,,,,,,,,,137.797271071792,4,0,532.0,14.92706326006936,18.6588290750867,147.92706326006936,155.32341642307284,147.92706326006936,155.32341642307284,1,1,35.0,35
2023-11-01,S004,P0006,Groceries,34.62,34.62,10,0,0,359.0,4,114.0,122.0,0,0,11,,,,,,,,,,,,107.82935976199488,4,0,456.0,22.59400504702333,28.242506308779163,136.59400504702333,143.4237052993745,136.59400504702333,143.4237052993745,0,0,0.0,0
2023-11-01,S004,P0007,Groceries,26.9,26.9,5,0,0,410.0,4,79.0,93.0,0,0,11,,,,,,,,,,,,84.92444489173626,4,0,316.0,33.66975973516317,42.08719966895396,112.66975973516317,118.30324772192134,112.66975973516317,118.30324772192134,0,0,0.0,0
2023-11-01,S004,P0008,Furniture,96.43,96.43,10,0,0,99.0,4,83.0,94.0,0,0,11,,,,,,,,,,,,85.4643642798946,4,0,332.0,10.133011139931156,12.666263924913945,93.13301113993116,97.78966169692772,93.13301113993116,97.78966169692772,0,0,0.0,0
2023-11-01,S004,P0009,Clothing,116.32,116.32,0,0,0,96.0,4,82.0,96.0,0,0,11,,,,,,,,,,,,79.42451010847509,4,0,328.0,9.309391035179516,11.636738793974395,91.30939103517952,95.8748605869385,91.30939103517952,95.8748605869385,1,1,10.0,10
2023-11-01,S004,P0010,Groceries,25.5,25.5,0,0,0,564.0,4,93.0,56.0,37.0,0,11,,,,,,,,,,,,89.66640039359788,4,0,372.0,13.682628747025333,17.103285933781667,106.68262874702533,112.01676018437661,106.68262874702533,112.01676018437661,0,0,0.0,0
2023-11-01,S004,P0011,Clothing,65.51,65.51,10,0,0,704.0,4,161.0,145.0,16.0,0,11,,,,,,,,,,,,153.66331508881257,4,0,644.0,0,0.0,155.29462263564656,163.0593537674289,155.29462263564656,163.0593537674289,0,0,0.0,0
2023-11-01,S004,P0012,Electronics,146.04,146.04,15,1,0,84.0,4,220.0,84.0,136.0,0,11,,,,,,,,,,,,216.54005683266578,4,0,880.0,0,0.0,216.54377796497081,227.37096686321937,216.54377796497081,227.37096686321937,1,1,133.0,133
2023-11-01,S004,P0013,Groceries,22.19,22.19,25,1,0,446.0,4,209.0,194.0,15.0,0,11,,,,,,,,,,,,197.25976782022687,4,0,836.0,0,0.0,195.1276166804805,204.88399751450453,195.1276166804805,204.88399751450453,0,0,0.0,0
2023-11-01,S004,P0014,Furniture,156.01,156.01,0,0,0,94.0,4,55.0,65.0,0,0,11,,,,,,,,,,,,57.17530205183864,4,0,220.0,9.405343745992951,11.756679682491189,64.40534374599295,67.6256109332926,64.40534374599295,67.6256109332926,0,0,0.0,0
2023-11-01,S004,P0015,Furniture,93.69,93.69,10,1,0,215.0,4,80.0,68.0,12.0,0,11,,,,,,,,,,,,82.12004070895406,4,0,320.0,11.645135263611706,14.556419079514633,91.6451352636117,96.2273920267923,91.6451352636117,96.2273920267923,0,0,0.0,0
2023-11-01,S004,P0016,Furniture,120.04,120.04,10,1,0,350.0,4,111.0,106.0,5.0,0,11,,,,,,,,,,,,105.9413915832395,4,0,444.0,0.8347501579979308,1.0434376974974136,111.83475015799793,117.42648766589784,111.83475015799793,117.42648766589784,0,0,0.0,0
2023-11-01,S004,P0017,Clothing,100.08,100.08,0,0,0,156.0,4,88.0,74.0,14.0,0,11,,,,,,,,,,,,86.2695356181808,4,0,352.0,12.18106307511978,15.226328843899726,100.18106307511978,105.19011622887578,100.18106307511978,105.19011622887578,0,0,0.0,0
2023-11-01,S004,P0018,Furniture,156.33,156.33,10,0,0,97.0,4,80.0,71.0,9.0,0,11,,,,,,,,,,,,79.02310299886305,4,0,320.0,4.5266926601563995,5.658365825195499,84.5266926601564,88.75302729316422,84.5266926601564,88.75302729316422,1,1,1.0,1
2023-11-01,S004,P0019,Clothing,61.45,61.45,10,1,0,117.0,4,120.0,88.0,32.0,0,11,,,,,,,,,,,,121.69295273356258,4,0,480.0,14.352064474228854,17.940080592786067,134.35206447422885,141.0696676979403,134.35206447422885,141.0696676979403,1,1,31.0,31
2023-11-01,S004,P0020,Furniture,151.75,151.75,0,0,0,52.0,4,118.0,52.0,66.0,0,11,,,,,,,,,,,,109.07671454883608,4,0,472.0,0,0.0,117.23638359992593,123.09820277992223,117.23638359992593,123.09820277992223,1,1,66.0,66
2023-11-01,S005,P0001,Groceries,14.45,14.45,15,1,0,232.0,4,223.0,172.0,51.0,0,11,,,,,,,,,,,,207.9738186215658,4,0,892.0,0,0.0,199.40625678125915,209.3765696203221,199.40625678125915,209.3765696203221,0,0,0.0,0
2023-11-01,S005,P0002,Electronics,34.93,34.93,5,0,0,498.0,4,61.0,42.0,19.0,0,11,,,,,,,,,,,,65.97310219599174,4,0,244.0,22.356686049437485,27.945857561796856,83.35668604943749,87.52452035190936,83.35668604943749,87.52452035190936,0,0,0.0,0
2023-11-01,S005,P0003,Toys,26.43,26.43,5,0,0,108.0,4,57.0,48.0,9.0,0,11,,,,,,,,,,,,56.94867093309073,4,0,228.0,22.563494326170613,28.204367907713266,79.56349432617061,83.54166904247914,79.56349432617061,83.54166904247914,1,1,9.0,9
2023-11-01,S005,P0004,Groceries,7.58,7.58,15,1,0,144.0,4,128.0,132.0,0,0,11,,,,,,,,,,,,131.30902985209508,4,0,512.0,26.04958446924138,32.561980586551726,154.04958446924138,161.75206369270344,154.04958446924138,161.75206369270344,1,1,38.0,38
2023-11-01,S005,P0005,Groceries,14.66,14.66,15,1,0,274.0,4,115.0,112.0,3.0,0,11,,,,,,,,,,,,120.52673639658839,4,0,460.0,28.977135618010095,36.22141952251262,143.9771356180101,151.1759923989106,143.9771356180101,151.1759923989106,0,0,0.0,0
2023-11-01,S005,P0006,Groceries,56.01,56.01,5,0,0,497.0,4,95.0,75.0,20.0,0,11,,,,,,,,,,,,96.46200859732667,4,0,380.0,12.95564070277392,16.1945508784674,107.95564070277392,113.35342273791262,107.95564070277392,113.35342273791262,0,0,0.0,0
2023-11-01,S005,P0007,Groceries,70.44,70.44,10,0,0,452.0,4,84.0,70.0,14.0,0,11,,,,,,,,,,,,75.63498184996169,4,0,336.0,4.80148677305111,6.001858466313887,88.80148677305111,93.24156111170367,88.80148677305111,93.24156111170367,0,0,0.0,0
2023-11-01,S005,P0008,Groceries,65.95,65.95,5,0,0,154.0,4,113.0,125.0,0,0,11,,,,,,,,,,,,115.54539878714542,4,0,452.0,15.732017380849129,19.66502172606141,128.73201738084913,135.16861824989158,128.73201738084913,135.16861824989158,0,0,0.0,0
2023-11-01,S005,P0009,Groceries,89.87,89.87,10,0,0,653.0,4,110.0,92.0,18.0,0,11,,,,,,,,,,,,107.50333359063247,4,0,440.0,3.5608056027514294,4.451007003439287,113.56080560275143,119.23884588288901,113.56080560275143,119.23884588288901,0,0,0.0,0
2023-11-01,S005,P0010,Groceries,63.71,63.71,5,0,0,245.0,4,135.0,124.0,11.0,0,11,,,,,,,,,,,,127.45982151528118,4,0,540.0,0,0.0,134.49492487539572,141.21967111916553,134.49492487539572,141.21967111916553,0,0,0.0,0
2023-11-01,S005,P0011,Electronics,87.4,87.4,10,0,0,385.0,4,139.0,155.0,0,0,11,,,,,,,,,,,,137.9558076605798,4,0,556.0,0,0.0,137.19689780233315,144.05674269244983,137.19689780233315,144.05674269244983,0,0,0.0,0
2023-11-01,S005,P0012,Furniture,122.84,122.84,20,1,0,403.0,4,110.0,85.0,25.0,0,11,,,,,,,,,,,,108.95798827507699,4,0,440.0,7.142241146709978,8.927801433387472,117.14224114670998,122.99935320404548,117.14224114670998,122.99935320404548,0,0,0.0,0
2023-11-01,S005,P0013,Groceries,72.17,72.17,15,1,0,86.0,4,140.0,86.0,54.0,0,11,,,,,,,,,,,,144.35752371234813,4,0,560.0,20.452061735546664,25.56507716943333,160.45206173554666,168.474664822324,160.45206173554666,168.474664822324,1,1,98.0,98
2023-11-01,S005,P0014,Furniture,145.18,145.18,10,0,0,451.0,4,54.0,64.0,0,0,11,,,,,,,,,,,,56.75244790585224,4,0,216.0,14.1745337249112,17.718167156139,68.1745337249112,71.58326041115676,68.1745337249112,71.58326041115676,0,0,0.0,0
2023-11-01,S005,P0015,Groceries,53.7,53.7,10,1,0,520.0,4,156.0,118.0,38.0,0,11,,,,,,,,,,,,154.10300068562117,4,0,624.0,10.44092282787284,13.051153534841049,166.44092282787284,174.7629689692665,166.44092282787284,174.7629689692665,0,0,0.0,0
2023-11-01,S005,P0016,Toys,33.67,33.67,25,1,0,704.0,4,160.0,151.0,9.0,0,11,,,,,,,,,,,,156.05146443709862,4,0,640.0,0,0.0,158.88604571423397,166.83034799994567,158.88604571423397,166.83034799994567,0,0,0.0,0
2023-11-01,S005,P0017,Toys,39.89,39.89,5,0,0,104.0,4,130.0,104.0,26.0,0,11,,,,,,,,,,,,120.80684190102122,4,0,520.0,2.781781428087214,3.4772267851090177,132.7817814280872,139.42087049949157,132.7817814280872,139.42087049949157,1,1,36.0,36
